Reviewer name,Review,Rating,Package name
Max Maurer,Has been a reliable app that works well for my business purposes. Mostly use to check payments from our clients and transfer money to our bank. After recent update the app no longer logs me out automatically when I close it. I have to remember to log out or it opens without asking for pin or password next time I go to use. Concerning re security. Hope it gets fixed soon.,4,com.paypal.android.p2pmobile
Michelle,"PayPal has usually done me right, and the app is easy to use. Been using them for years, and most of the issues I've had, weren't PayPals fault. They would have gotten 5 stars, but had to subtract one because I did have issues with trying to get a prepaid debit card. They told me back in March that they had sent my new card in the mail and that I should be receiving it in up to 10 days from that day. Well it's June now, and I never received it, I canceled it, never received a replacement.",4,com.paypal.android.p2pmobile
Jack Skelington,I would give it 5 stars instead of 4 but there are just to many features I cant do or cant do easily like I can on the website. The app itself outside of that is truly great. I love being able to process payments right from my phone so no matter where I am at I dont ever loose a chance to make money. Fees should be a little less. Customer service has been good with every issue and that's what really counts.,4,com.paypal.android.p2pmobile
Jeff Cashatt,"Have used this app for years, completed dozens of transactions between both individuals and businesses / domestic and international, and never once had a problem with sending or receiving payment. Can't speak to their customer service or complaints resolution--because I've never needed either. The mobile app is easy to install and use, worked on 3 different Android phones, and interacts seamlessly with my credit union account. I'm 69 years old and I can figure it out.",5,com.paypal.android.p2pmobile
Andrea Eddy,"Absolutely the BEST!!! Super easy to use, low fees and AWESOME customer service!!! They also put security as top priority!! I had an issue with my account but before I was even aware they contacted me and walked me threw every step to correct it and secure my account. They stayed on the phone with me the entire time until I was completely comfortable with everything and then called to check a couple days later!!! I don't use anything but PayPal for my banking needs. THANK YOU!!!!",5,com.paypal.android.p2pmobile
Paegan Messer,"User friendly interface, low transaction fees, check deposits, and debit card feature are my fave things about PayPal. That and it makes it super easy to pay securely at tons of stores online and between other users. It has also helped me save money by having a second account not linked to any cards or banks and have a certain amount transferred automatically on a schedule. Every little bit adds up right?! Love this app!",5,com.paypal.android.p2pmobile
Kevin Reynolds,"PayPal takes care of everything, I haven't noticed anything odd with paying or recieving. The balance is off a little bit some times I've noticed, but just a couple of bucks. So far, so good! : )~ I don't recall how long it's been since writing the last note (4/6 months), but y'all gotta know, I still feel just as pleased with'em now, as I did then!",5,com.paypal.android.p2pmobile
Jessi P,"Super Easy to use. My most important element is being able to add cash easily and at multiple locations, I live that I am able to add cash at 7/11! I can pull to the store, generate my barcode, and walk up to the counter scan the barcode, add my cash and Usually by the time I get back into my car my balance reflects the deposit amount. It would be cool if there was a way or particular card I could get to deposit cash for free or even a discounted rate... but regardless, the fee is under $5.00.",5,com.paypal.android.p2pmobile
Nicole Goodman,Very reliable and easy to use. I feel very secure using PayPal. I had to requesta refund when an order didn't arrive. Instacart would not refund me for my delivery that never showed and PayPal handled everything. I got my money back and no longer have to deal with instacart and their horrible service. Extremely grateful I used them for my purchase. Otherwise I'd have had to file a chargeback and get a new card.,5,com.paypal.android.p2pmobile
Melissa Simmonds,"I love PayPal & recommend that everyone have it. I've been with them prior to 2006 & they've saved me so much headache when I've had to File Disputes due to not being able to get my money back on my own. I feel so safe using them as a Payment Method. I can easily Transfer Funds to my Bank w/ no Fee if you don't mind waiting no more than 3 days. You can Send/Receive money. They have their own Credit Card, Online Deals to save money on purchases & more! Constantly improving! Awesome & Innovative!",5,com.paypal.android.p2pmobile
Brianna Jones,"I've yet to have any issues with PayPal. It’s my go to for any purchases online unless they don't accept it. (Looking at you amazon.) <_< But yes! I highly recommend PayPal, especially if you're wary about buying things on the internet. It’s definitely nice to have that extra sense of security. I use it also for art as I am a digital artist and can prevent people from trying to scam you as they have their own section for disputes. PayPal is accepted almost everywhere. Worth getting!",5,com.paypal.android.p2pmobile
Samantha J,"Paypal has helped me more times then I can count. In so many different ways. It helps me to pay for stuff without having to put all my card numbers out there and even makes it that giftcards get accepted. The only changes I really want is a way to deposit straight from a credit or debit card and to be able to send money to balance from another money app. Also for ATM deposits! I can't always go through my bank account, and the store deposits don't work for me. So these would be helpful. Thanks!",5,com.paypal.android.p2pmobile
C. Ann Weddle,"It's good. The only thing that I don't like about it is if you have a dispute with a seller, you have to go to the website on a browser to go to the dispute center stuff. It would be nice if they had that included in the app. Otherwise no problems, when I did have a dispute with a seller it was settled by PayPal quickly and without hastle. Not hard to navigate. The new cryptocurrency thing is neat.",5,com.paypal.android.p2pmobile
Dennis Daniel,"Works well, good features, better accountability for what was sent. Need to add a fraud protection capability. We have some capabilities using it with eBay. But we need that same capability for other purchases & transactions. I used to use PayPal for any FB, Internet, etc. purchases because I felt it was safer. But there were so many scams creates during the pandemic & they ""accept"" PayPal knowing that it's the final attribute that makes the buyer feel secure. I STILL a # of unfilled orders...",5,com.paypal.android.p2pmobile
KATHY T.,"First, I love PayPal in general. They have stood up for me more than once and protected my $$. But having the app on my phone is so handy and the app works well. I haven't had a problem in the several years I've used it. I still use my computer from time to time, but I shop a LOT from bed and if I can pay for something without having to go get my purse and a credit card, which only disturbs me and the cat, then that's my preferred payment choice. And of course, because Payday protects me & my $.",5,com.paypal.android.p2pmobile
michael berring,"The best money app, overall, worldwide. I've used PayPal for a decade and a half now, and there are none more convenient, and that I trust more than PayPal. I hate it when I have a friend or business associate who doesn't have it, but I'm getting them onboard, one at a time, lol. Love that I can send $ instantly to friends on other continents, in other countries, and have it converted automatically to their currency.",5,com.paypal.android.p2pmobile
E. Allen,"Makes my financial life much simpler. Auto alerts, no additional cost, for each item of activity. I can send money with ease, and receive cash with greater ease. The drawbacks of the PayPal app don't outweigh the benefits by any measurable amount. I can't remember the last time PayPal held funds as pending regarding my account, although once upon a time, that happened with regularity, oftentimes without rhyme or reason. For the past 6 years, access to my funds have been trouble-free! 5 stars.",5,com.paypal.android.p2pmobile
Xx_Unknown Human_xX,"10/10. Easy to use. Transfers to bank in 3 days, which isn't a big deal as long as you set your transfers at the right time so you can still have money in PayPal but this is if you don't want to pay a fee to send it faster. You do have that option as well. Debit card was super easy to activate. Card is easy to use. In app, it sends money to fellow paypal users very fast and with no fee. Haven't used any other features. Definitely get the debit card. It's so nice to have in moments of need.",5,com.paypal.android.p2pmobile
Brian,"It went from being a convenient way to pay for eBay purchases, to the complete package that is today, a financial advisor, accountant, and charity investigator. It's easier and easier to do more and more on PayPal, and I feel more and more secure keeping and transferring my money to from and within PayPal. And I can't forget, the reason I left my bank, the Great TD Bank, is because of their $6 monthly fee for the privilege of letting them hold my money in a checking account. But not with PayPal.",5,com.paypal.android.p2pmobile
John Collins,"Outstanding Refund Policy. I purchased an item from a sketchy site, but they did accept PayPal, so I went through the purchase. They sent me a China Post Tracking Number and it looked like it was making progress. It said it was out for delivery exactly one month after purchase, but never delivered. They wouldn't reply to any of my e-mails. I let it go for another 11 days and still nothing. I contacted PayPal and within hours refunded the entire amount. PayPal puts my mind at ease! Thank you",5,com.paypal.android.p2pmobile
Glowball Piece,"Easy to use! I can quickly access my financial info. I trust PayPal. It's convenient and far more private than every other payment app. (But in the early 2000s, I got hacked and ripped off and customer service did not resolve my issues! I had to keep opening new accounts for selling on ebay.) The app doesn't allow screenshots though... Which is comical at best. Another device can snap a picture of your screen anyway! So why not allow me the convenience?!? BTW, screenshots stand up in court!",5,com.paypal.android.p2pmobile
Corey Gerard,"PayPal sure can have its moments where things get complicated and money and accounts get locked. But, that's banking. And it's 100% online. It has saved the day by being an alternative payment form time and time again. And I've never had any sort of misplaced/miscalculated. It seems the only issues tie to conflicting programs causing things to error out and shut off certain permissions.",5,com.paypal.android.p2pmobile
Kari Stubbs,"Love the app. It is a great way for me to hide away a little money from myself, but have access to it should I need it. Even though I use it for small rainy day saving and for certain small purchases. I love that they have gone full blown bank account over the years with direct deposit, card, and all. When I get to where I need more it's nice to know it's there.",5,com.paypal.android.p2pmobile
Jamie Gaines,I LOVE PAYPAL!!! It's so nice to be able to send my family money in minutes!! This is an updated review although there's not much more to say than I really like the PayPal app and use it regularly. I recently used a different pay app due to the other party's preference and I ended up getting scammed! That never would have happened with PayPal and I will be using PayPal for ALL transactions in the future!,5,com.paypal.android.p2pmobile
Stuart,I find the app pretty decent you can do the majority of what you need in it. Something's I have to get on the pc for which is a little frustrating. That was for personal changes the app just wouldn't let me change them. Like editing my address and changing a card. But overall it does the day to day stuff that I need it for very well.,5,com.paypal.android.p2pmobile
gillian goodall,"Never had a problem, super fast at dealing with enquiries . EDITED.. After updating the app like I was told to do so it won't open. I get taken to a page telling me it's time to update the app which when I open it it takes me back to the PayPal open page which then takes me back to the update screen again.. I'm going round in circles.... why fix something that's not broken? I'm now waiting an email reply!",5,com.paypal.android.p2pmobile
DJ Hellraiser - Tension Music,"I love the PayPal app and service, it is an extremely handy, easy, and secure way to pay for things and send money to others. The fees to purchase items from overseas or send money overseas are a little high, but not enough to effect my rating. I personally use PayPal for almost all of my purchases and will continue to do so. The addition of the PayPal Pay In 4 option is excellent and very handy and I hope to see it available everywhere soon. I look forward to future updates and features.",5,com.paypal.android.p2pmobile
Leslie Jaroschek,I love PayPal because the receiver get money immediately and I have never had a problem with PayPal since I started using it in 2016. Safe and peace of mind. Thanks PayPal for being at my rescue every time. The app is so perfect and reliable in such a way that for confirmation they even use WhatsApp which is very good incase you are not in your country then you don't have to worry about roaming.,5,com.paypal.android.p2pmobile
Anne Muigai,Great app. Very convenient making payments when I don't want to give my account details or don't have my card and can't remember the ac number. Love that I can donate when making purchases too. The new pay later option is also very convenient coz it allows securing bookings when one doesn't have enough amount at the time the booking is needed. Very useful upgrades ❤,5,com.paypal.android.p2pmobile
Jennifer Fenech,Really quick and easy way to send money or pay for goods and services in UK and around the world. Never had a problem with sending or receiving money. Even had one person contact me to say I had accidentally sent a payment to them (do double check the email before sending payments!) - they returned payment immediately.,5,com.paypal.android.p2pmobile
Ruben Gutierrez,I really like this app. I like the fact that it can be used like a debit card pretty much anywhere. I play a lot of online games with my phone sometimes the payout is in foreign currency and it's pretty easy to switch it over to US currency. I also like the fact that I can switch from PayPal to other cash cards (small fees may apply)..,5,com.paypal.android.p2pmobile
Patricia Renner,I absolutely love PayPal. Been using it for years. I don't know why people complain about fees. The bank charges fees. Credit cards charge fees. Everyone and Everywhere charges fees. I feel safe with them and I have never had a problem. Love the new updates and keep moving forward! ❤,5,com.paypal.android.p2pmobile
Jeffrey Beaty,"I have been with PayPal a long time and honestly wish more business allowed you to pay using it at brick and mortar stores. What would be very cool would be a PayPal debt card, I'd use it. But anyhow, PayPal adds a additional level security to your money, and customer service does it's best to be fair when dealing with disputes.",5,com.paypal.android.p2pmobile
Wayne Pickett,"I have never had a retailer chase me for money but on two occasions I had problems with retailers, one when the item did not arrive and another when the retailer did not honour their warranty. I opened a dispute with PayPal and on both occasions was impressed by the manner PayPal handled my disputes and in both occasions my payments were returned. I have confidence that when I deal through PayPal that the transaction will be handled properly.",5,com.paypal.android.p2pmobile
Aimee Healy,"The PayPal app/accts are very easy to utilize. I've never seam to have issues, but if anything comes up..I call customer service and they always get my needs taken care of quickly. I really enjoy using p.p. in replace of banking, it saves me money. I always have peace of mind that with any purchase with PayPal it is secure. And, I'm insured they'll be on my side if there's any problems with any transactions. Thanks PayPal,this app rocks!",5,com.paypal.android.p2pmobile
Pattyfinn H,I really like using this ap on my phone it's easy to send and receive money securely. I have not had any issues while using the app vs the desktop version. Works just as well.,5,com.paypal.android.p2pmobile
Mary Langlais,"Simple, easy to use. Very informative, many options to send and receive funds quickly. Has been a lifesaver at times.will continue to use it. Very trustworthy and very helpful.",5,com.paypal.android.p2pmobile
tanya martin,"The app is the easiest to navigate , self-explanatory , and if you need help all you got to do is go to the help and they answer you quickly , assist you in the most helpful and respectful manner. I knew nothing about transferring money my children said mom used this you'll love it I was afraid my money would get lost somewhere out there . I couldn't live without PayPal today! Keep up the good work , I enjoy the creativity of the new app, good job!!!",5,com.paypal.android.p2pmobile
Exmo Gonzalez,"Today I went to try and log in to PayPal... and it's not allowing me. ""we're having some trouble completing your request right now"" it says ..what is going on? Please correct this issue and keep me updated...so this is an update from my last post so I gave them 5 stars ..they fixed the log in issues like promised and now its working with no problems. Thanks PayPal 😊",5,com.paypal.android.p2pmobile
Whitney Majors,This is the best way to send money safely and securely. Had cash app and either the recipient or the app took my money and didn't give the money to the correct account and I checked the name 3 times before sending. PAYPAL ITS THE BEST WAY!,5,com.paypal.android.p2pmobile
Midnight Cat,"Wonderful app! Love how easy it is to use! It not only allows me to pay, but also receive payments securely and easily. One of the best apps out there and their security and protection against fraud are top notch! *Highly recommend!*",5,com.paypal.android.p2pmobile
Gina D Music,"Easy to use, and it seems very secure. Much more secure than just typing your credit card #s in at any old website. Some websites are fake and only out there to steal your numbers now. But with PayPal it's much harder for them to hack into how you paid. It's nice to at least have a little bit more protection. I'm sure it's not flawless, but it's worked for me so far and I've had it for a while. No complaints from me!",5,com.paypal.android.p2pmobile
ariettamusic,"easy and straightforward to use. Just a few wee gripes: It should pick from your previous payees first, known contacts 2nd and then new payees. I sent money to a friend, which I had sent before but because of a mistyped letter it went to a stranger. Thankfully they were honest and refunded immediately but if I was able to select from trusted contacts first this shouldn't happen.",5,com.paypal.android.p2pmobile
Increase Mather,"I love paypal, I had to use their refund on a purchase where the seller didn't send the product and it was handled easily. Great service, very secure, I've used them for years with no problems!",5,com.paypal.android.p2pmobile
Scott Poore,This app has been a god send for me. Along with the pay pal card and it's absolutely limitless uses are how I am able to function financially. My only grip is the inability to interact with cash app and another that's slipping my mind at the moment. Good job pay pal and thank you. Update. Had a lost phone issue resulting in some fraud and like a true to life super hero they gave me my money and back on track. Thanks pay pal.,5,com.paypal.android.p2pmobile
Avram Neal,The PayPal app is useful when making routine payments to friends and family. The wait time for bank transfers typically aren't that bad. If you don't have Zelle this is the next best thing for security plus support for small banks.,5,com.paypal.android.p2pmobile
Charles Lombardi,"This app is phenomenal! The PayPal experience is a wonderfully simple, streamlined way to make payments, keep track of money, and even invest. I've been a PayPal customer since the mid-2000s and their customer service has always been top-notch. The user interface of the app is simple to navigate and easy to use. Keep up the great work, PayPal. And you, random Google playstore customer, if you don't have PayPal yet, get it, you won't be disappointed!",5,com.paypal.android.p2pmobile
Jeannie,Easy and fast to use when purchasing or sending money. It's safe. And you can change which method of payment you prefer for each transaction. Customer Service reps are very helpful and polite.,5,com.paypal.android.p2pmobile
Mary Hewitt,Well this app is difficult to set up with online games that deal with prepaid PayPal cards you have to have a prepaid debit card to add to the account before money will start accumulating on your account apparently and I am still waiting on mine to come in the mail. So I would suggest for anyone downloading this app go to Walmart buy a prepaid debit card first through PayPal and get it activated wait for them to send you your new card or you can go on the internet and order it from the internet.,5,com.paypal.android.p2pmobile
George O'Hara,"Excellent. I use it on all online orders. It will charge my credit card on debit my checking account, which ever method I choose. It makes payment after item is shipped so no paid backorder. Easy to navigate app. I have never had an issue.",5,com.paypal.android.p2pmobile
Ananya Bhaskar,"I'd have given 0 stars if I could. My experience with PayPal is really pathetic. I'm not able to link my bank account or debit card. And I've been trying to contact the PayPal team since a week now but all I receive is, computerized emails and responses. They really don't care about our issues. It's absolutely disappointing.",5,com.paypal.android.p2pmobile
Richard Flynn,I love shopping online using PayPal. The app is easy to setup and use. I never worry about my sensitive personal and financial information being compromised when checking out and paying with PayPal. Sending and receiving money is a breeze as well!,5,com.paypal.android.p2pmobile
Lindsay Magruder,PayPal is great because it's a secure way to send money where you know nobody can steal your information and you can put annual payments through PayPal so you don't have to worry about them overcharging you or anything it keeps a record of all the payments. A lot of people on eBay don't like to take personal debit cards so PayPal is a great way to go because everyone takes PayPal,5,com.paypal.android.p2pmobile
Natalie Dungee,"I love the convenience of being able to send and receive money so easy it's great. I always know my money is safe & it's right were I need it to be.It's fast and secure when a friend or family member needs money I know I have a way to get money to them no matter were they are! No more driving long hours to help someone you love who's in need. it's as simple as 123 to get money to anyone with a bank account or even send cash to a place that excepts pay pal. Fast ,easy,convinit, secure. Thanks PP",5,com.paypal.android.p2pmobile
Margo M,"Updated version is better. Although it's pretty similar to Venmo now. One thing I'm a little disappointed that they did away with is the automatic withdrawal into a rainy day spot. I'm terrible at saving and once the money was out of my account I never missed it, but kinda knew it was in PP. I enjoyed knowing I had a few hundred dollars in case anything happened, but oh well.",5,com.paypal.android.p2pmobile
Roger Lindley,Banks could learn a lot from PayPal. Lots of options and very simple procedures. If things go wrong with a payment then their excellent resolution service gets into action. No stress. No pain. Thank you PayPal - you're everything a pal should be.,5,com.paypal.android.p2pmobile
Rashad Crum,"I love Paypal it's a great app to use for money exchange. I'm a freelance writer who love to write through the rhythm of emotions. Haven't had any problems using this app as of yet, but I'm planning on using it to help aid my businesses. Oh yea the added giphs is a plus when sending money so my clients know my mood 😅",5,com.paypal.android.p2pmobile
Brisa Richardson,"I truly enjoy the benefits of this app but do not ever lose your device on which you originally set up your PayPal account with, as well as lose your online password. I was pretty livid, even though I really only lost out on about $25 total from about a months' worth of doing what I would normally be doing on the norm anyway!",5,com.paypal.android.p2pmobile
Aminata DEH,An excellent app I've been using this app for years and it never disappointed me. It is easy to use and I never had any problems sending or receiving money. The only thing is I can't sign up for another account with the same e-mail address. I have moved abroad for a few months and I wanted to get an account with the local currency and it was impossible to do so. I hope PayPal will figure this out and improve !,5,com.paypal.android.p2pmobile
Wayne Hollohan,(Not) complicated Easy to log on and setup new account. Actually it was very much automatic. Would like it to give a brief description of the action before sending. $300 US to blank blank and then the email address. Like you see when purchasing from,5,com.paypal.android.p2pmobile
Tracy Potwin,"Update: I'm still giving this app 5 stars. The 1 time I had an issues, they were quick to resolve it. 3/16/2016: This is a good app. Its very easy to use & helps me keep better track of my finances. There's technical issues occasionally but theyve been few & far between for me.",5,com.paypal.android.p2pmobile
sheila harrington,I love PayPal it makes life so much easier when checking out or receiving payments from others. I love the way I can add any or all of my accounts that I use for payment and allows you to chose what payment option you want to use. It alerts you when those payments are due or paid. I also love that it alerts you when payments are made.,5,com.paypal.android.p2pmobile
Matt House,"PayPal is an incredible company that not only has carried a good standing name since the original Ebay, but has managed to retain that good standing name moving into the ever changing digital era. Easy app for spending, saving, sending money to friend's and family. You can get it all done right here!!!",5,com.paypal.android.p2pmobile
Daniel Telkamp,"Good app. Transfers and transaction records are easy to access. The screenshot restriction can get a little difficult, but that's the only aspect I've had to navigate separately.",5,com.paypal.android.p2pmobile
Aaron Steele,This is by far the best app to use for transferring money. Their customer service is very easy to get a hold of and helpfully. Friends and family allow you to send money to people without having to pay interest. Their goods and services allows you to pay people that you don't know and it has a very low interest rate for such a good protection plan. Their refund program is top notch. It's the only one I will use from now on,5,com.paypal.android.p2pmobile
Abinash Panda,"It is the best application I have ever used. Simple and clear interface, easy to use, best service provider. I am really impressed by their customer service. If you have any doubts you can ask them and you will find solution within a minute. Really appreciate their work. Thank you PayPal team to create a masterpiece ❤️❤️!!",5,com.paypal.android.p2pmobile
Shalom Petersen,"This is a really excellent app! You can use it for a lot of things! You can use it to have money sent to someone else, money sent to you, transfer money from your bank account to it, or from it back to your bank account. And if you have PayPal Credit, it's really easy to use to purchase things with and also to make payments back to it later. I understand a lot of people use it for business as well, though I have not so far.",5,com.paypal.android.p2pmobile
Olga Osayande,"My best international payment,with less charges fees. PayPal is the best out of all. And they are to assist you 24/7 when you need help and they even call to check if your matter was resolved. What an awesome platform and team. Thank you PayPal for all the services from the beginning since I started the journey. I appreciate you and I know I can trust you with my PayPal.",5,com.paypal.android.p2pmobile
Holly Hough,"I'm very happy with PayPal! It's always quick and easy, and I feel safe using it. Also, I needed to get money back from a couple of questionable sellers in the past, and PayPal agents handled everything very quickly and professionally!",5,com.paypal.android.p2pmobile
Danee Greer,"Easy to use, great to send family friends money when you owe them money. It's best app. Plus when you order from a website that has Paypal as option to pay with you know your order is secure ordering with PayPal, cause they will resolve any issue with a seller when you can't get the seller to refund or return an item",5,com.paypal.android.p2pmobile
Alice Stopczynski,"Gotta love this app... so handy and safe to transfer money, especially to foreign bank accounts. Easy peasy to send money to mobile numbers too... Easily linked to external banks and cards. Security is so important and it can be fully trusted with this app.",5,com.paypal.android.p2pmobile
Stephanie Pena,"I have had PayPal for 3 years. I got the PayPal business debit Mastercard 2 years ago. I use it in place of my old bank and love it! Easy money transfers, add cash to card and they have refunded unauthorized and duplicate charges when I had a few issues. I love paypal!",5,com.paypal.android.p2pmobile
Tanya Martin,"So quick and easy, I will definitely be using this app again. Definitely have been using the app but I have found an app that doesn't charge for a transfer, so I use PayPal just a little less,only when whomever I want to send money to;only has PayPal,that's when I use it.",5,com.paypal.android.p2pmobile
Audrey Doss,I love the ease of use of paypal and how they stay on top of emerging technology. Its EASY and SAFE! But I dont like the fact that the government NOW has to know details when there is any transaction made over $600. Not PayPals fault.....the government needs to keep its nose out of our banking accts. Taxes!!! If there is an issue they can look there-what a farce!,5,com.paypal.android.p2pmobile
Debbie Korin,"I was previously very pleased with this app, but now when I log in to send money, a message appears (nearly taking up the whole screen) advising ""We'll convert any money sent to recipients local currency using our currency conversion"". The screen freezes on this & I am unable to do anything with the app. Any help would be appreciated.",5,com.paypal.android.p2pmobile
Chris Westmoreland,"It just works, and they work really well with you if your purchase is not as advertised. I buy a lot of weird things on FB marketplace, and feel completely safe because of PayPal. Thanks!",5,com.paypal.android.p2pmobile
kate hull,"I've been a PayPal customer for many years and I love PayPal! Not only can u send money to practicly anyone but now there's a debit card and a credit line and reward points and even a savings account is coming soon! Customer service is also great, they really monitor ur account in real time. I highly recommend getting a PayPal account!",5,com.paypal.android.p2pmobile
Tim Johnson,"It is usually easy mc cheesy unless someone selected business transfer rather than family n friends. That'll put a kink in progress for sure. All in all it's a pretty good app. Easy to use to send , recieve, or make purchases.",5,com.paypal.android.p2pmobile
Blue Dracarys,"I love the app. I've been using it long enough to be able to form a fairly accurate opinion on whether it's worth a hoot...and so far, I have no complaints. It's user-friendly and the one time I had a problem and had to reach out to customer service, the man I spoke to helped me and was very patient. And I love their fraud protection. I made a large online purchase and the automated system immediately called me to have me verify that it is a legitimate purchase. That makes me feel more secure.",5,com.paypal.android.p2pmobile
Tim Day,"PayPal is the only app I will trust to handle my money transfers and online purchases. It doesn't charge me any unnecessary fees, either. It's the most widely accepted form of second hand payment online, and that's for good reason",5,com.paypal.android.p2pmobile
Megan Dineen,"Easy to use UI, lots of offers, deals, rewards. Learn about &/or Buy Cryptocurrency in App. Use to shop online with offers provided to save money & earn rewards points! Fees are fair/minimal. Debit cards(pp cashcards) available for banking needs. PayPal credit cards available for those who qualify as well as pay options(4 payments taken from account bi-weekly).",5,com.paypal.android.p2pmobile
Trust in The universe,"PayPal is honestly amazing. I have used their services , switching from traditional banking for about five six years now and couldn't be more pleased. Customer service is superb, whenever I do have issues they are quick to respond and resolve. My money is always protected and reimbursed whenever there have been transactions or theft issues. Im very happy with the services and use them in place of Wells Fargo , and have no plans to change this. Sara N",5,com.paypal.android.p2pmobile
Nalyd Vyl,"This is my bank. Had an issue cashing a payroll check... (First attempt) Eventually with helpful costumer service, I received my money the same afternoon. PayPal is awesome! I enjoy checking on crypto and buying when it's low hoping for a lucky spike, if I can figure out what's wrong with my time machine but otherwise no complaints. Thanks PayPal!",5,com.paypal.android.p2pmobile
John Broadwater,"The new app is really nice once I figured out the layout. All the data is in a larger font family too, so it is easier than the old one in not needing glasses to use it.",5,com.paypal.android.p2pmobile
Char,"Does what it promises to do. Nice and easy to navigate. Was given incorrect details by the recipient for my first transaction, so sent hundreds of pounds to an email address that doesn't exist. PayPal had the money back in my account much quicker than expected. My only criticism would be that there doesn't seem to be a pathway to certain more detailed information about one's account or transaction history when accessing the app via an android phone. But otherwise, highly recommend.",5,com.paypal.android.p2pmobile
Janice Lewis,Very easy to set up and easy to use. It's great! Convenient way to get money and send money. Done easily from home🙂you don't have to go anywhere or stand in lines. Love it!,5,com.paypal.android.p2pmobile
Amanda,"Customer since the beginning. Paypal is the best banking app. Simple, clear user interface makes all the difference. In all these years, no security issues. Don't change!",5,com.paypal.android.p2pmobile
Joshua Smith,Great app. Love how I can check out when I'm shopping online with PayPal payment option. Also I can use the pay in 4 payments option so if I don't have all the money I can pay it off every 2 weeks which is great it's been working well for me.,5,com.paypal.android.p2pmobile
JeRsEy JoN,"PayPal is One of, if not the Best way 2 Send, Move, track, and invest money online. In this new digital chapter of online commerce and cybersecurity threats I find PayPal is a head of the curve and always know my money will be safe. I've never had any issues requiring me 2 call customer service for help. The app is easy 2 understand and I prefer PayPal over any other payment options online. You can't trust the volatile cryptocurrencies nowadays but your money is always safe & there with PayPal.",5,com.paypal.android.p2pmobile
Wilma Jones,"Have had no bad experience with PayPal, either paying a bill, remitting to a third party or making deposits to my account. It is a wonderful thing for the convenience of Shoppers and I wish more vendors accepted Paypal as a payment.",5,com.paypal.android.p2pmobile
Aaron Kempf,I love this company. I think that everyone should stop doing business with their bank and only use PayPal and Venmo. Totally impressed with support not once not twice but EVERY time I talk to them. I support quite a few small businesses for things like finances and PayPal and Venmo is one of the only companies I trust. They work every time ! I use a PayPal credit card as my one and only bank. It's flawless !,5,com.paypal.android.p2pmobile
Bri Lancaster,"I got ripped off by VovaTech online clothing sellers when I ordered from them but they never sent me the order. I thought I'll never see that money again. It suddenly occurred to me to open a case against Vova within the PayPal app, and they listened, and not too long after they told me they ruled in my favor and I was getting my money back. I am stunned 😯",5,com.paypal.android.p2pmobile
David Guadeloupe,It allows me to give to the needy. Really sorry for everyone in poverty. PayPal is for the masses and it allows transactions through borders. Great Product. The bank for me is the best shop. It's the only one that gives you money.,5,com.paypal.android.p2pmobile
Ramona Johnson,It is very easy to make changes and confirm transactions. It is a great way to pay without exposing your information everywhere. All your purchase records kept in one spot. I love it!,5,com.paypal.android.p2pmobile
Gretchen Anderson,"Perfectly functioning app, Paypal has many helpful features, and is trusted and excepted by most. I use it for direct deposit. You don't get your paycheck early, but you know it's safe.",5,com.paypal.android.p2pmobile
Karla allis Romig,"I think the app is just about the greatest app, it's convenient, fast, free, excellent support service through there chat, and it's so easy for my family (daughter) th y use it frequently, I use it as well & I definitely use there chat service & there helpful professional and just kind people ... I'll be using like a breeze at some point as well🤔😳🥺🙄😏😸❄️❄️❄️",5,com.paypal.android.p2pmobile
Dave Pettit,I love the easy way to send money with the PayPal app. Yesterday I sent some money but with the wrong email address. Today I just able to cancel the order easily and then send the money to the right email address.,5,com.paypal.android.p2pmobile
Samual A. Malcolm,"I am so glad my life partner, told me about this app. Now I can send funds to my loved ones without the hassle and insecurity that comes with buying and mailing paper money orders and/or cash. This app has already made a huge difference in my life. I personally recommend this app to anyone looking for a secure way to transfer cash type funds safely and instantly.",5,com.paypal.android.p2pmobile
Candice Payne,PayPal is the best App I have ever used. When I received the email that I have $5 gift from PayPal I thought it was a scam because I didn't do any task but when I saw the money in my PayPal account I was very impressed that PayPal can reward you for just being an active user. Thank you PayPal team for putting a smile on my face.,5,com.paypal.android.p2pmobile
Tyjuana Adams,"I love PayPal. This system protects you from getting ripped off. After communicating with a merchant; and being able to prove to PayPal, that I communicated with merchant and that the merchant did not provide the product that advertised, PayPal got my money back. So when a site seems fishy I go through PayPal to protect my funds. Thanks PayPal.",5,com.paypal.android.p2pmobile
Samuel King,Great for sending money and having a 2nd account to save in. I also like some of the features they have ex crypto/stocks. I'm still exploring what they have to offer.,5,com.paypal.android.p2pmobile
Tami Daughtry,I was involved in a china scam for 3 pair of Hey Dude fake shoes I paid alot for. The shoes were fake and very poorly made..I went back and forth for weeks through emails trying to return for a refund. They refused to refund anything over their $15 offer. But since I paid through PayPal I notified them of the problem. They fought for me and won..Not only was my money refunded within just a few days I did not have to even ship the shoes back. I will only pay online through PayPal forever.,5,com.paypal.android.p2pmobile
Bashan Stanton,Great!!! I was in love with cash app because of the low fees but PayPal is the best because there ain't nothing I can't do. Other apps are known and loved because of a particular feature regarding transferring money but PayPal is balanced and have many features. PayPal is the way... Don't believe me. Just Google the best p2p app of 2022.,5,com.paypal.android.p2pmobile
