Reviewer name,Review,Rating,Package name
Curtis Carpenter,"great resource as a secondary cloud storage based backup for my phone. been using drop box for years, now even more people are using it to. its just simple/straightforward and well laid out. plus its cheap for such reliable storage. what else is there to say :)",5,com.dropbox.android
Matej Barbo,"Selecting ""don't replace"" when uploading photos doesn't work anymore. It still re-uploads what is already there (adding (1)) if there is a mix: something that already exists and something that it is not. This was a main strength of Dropbox... Edit: Issue is now resolved.",5,com.dropbox.android
Michial Sheridan,I love Dropbox it's one of best apps you can get its super easy to work iv been useing it for years.,5,com.dropbox.android
Thomas Wendler,"Normally works perfectly. But sometimes uploads do not start. However, a 100% recommendation.",5,com.dropbox.android
Sephiroth Phenyx,"Very tenured with this app approaching nearly a decade of safe, reliable storage and access of files. Collaborative tools and great access to support resources if necessary. Would definitely recommend and invest in this company's Premium experience. Thank you Dropbox for such amazing hard work.",5,com.dropbox.android
Apocke Osprey,"If you're using DB on your phone, a good file explorer is a must. Syncs to other signed-in devices. Getting a paid account is worth it, if you're using it frequently. DB have a reputation and live up to it. Other services don't do what DB does well enough to warrant using them for file sharing, be they Microsoft or Google or other brands.",5,com.dropbox.android
Karl Arrington,Worth the extra cost; thing just work better. Scans with DropBox Android app are excellent. Warning: DropBox does not strip out dots in account email names (as Google does) so be sure to include them or you could spend hours of frustration.,5,com.dropbox.android
Syed Najib Syed Bahari,so far top 2 right now beside onedrive. easy to use. perhaps could provide extra storage at zero cost,5,com.dropbox.android
Live Better Now,I can keep everything I need both personally and professionally in one place and access it from almost anywhere!,5,com.dropbox.android
Raul Maldonado,"I just keep my Porn in there, LoL. Nawh just playing, I use it do down load videos from You-Tube, VeVo, XNXX, FaceBook, & and stuff I have recorded myself but it's a good app it works well...",5,com.dropbox.android
John Baker-Rabe,"Absolutely brilliant!! It carries out a wide range of complex tasks in a very simple way and extremely quickly. I installed it on my new (secondhand Android) phone and installed it on my w7 notebook, and it works like a charm! I'd been having problems with the phone's sharing mechanism (to PC), resulting in an overfull memory, so this was a way round it. I'll almost certainly upgrade to the premium version.",5,com.dropbox.android
ALEXANDER MUTHANGA Murigi,Dropbox is simply great. It has so far served me very well. No more sudden loss of critical data or information plus very quick access to my folders across devices.,5,com.dropbox.android
Frances Kirby,I use this app a lot to transfer pictures from my phone to my computer. It also helps when I want to edit my pictures.,5,com.dropbox.android
Gene Flore,This is a great app that allows me to easily access all of my files from every device I use.,5,com.dropbox.android
Angela Robinson,An interesting app although I haven't gotten to two all of it yet but plan to and I was was also gonna say that you guys night want to try and make it to where the memory card doesn't get deleted and what knot js,5,com.dropbox.android
Sharonelle Evalani Beltran,"I like it. It comes in handy especially if you have plenty photos, videos, and personal documents I just want",5,com.dropbox.android
Cara Arlene Bolton,"Great way to sync all across my devices. I've been using Dropbox since since 2010. Best way to share photos, documents, anything really.",5,com.dropbox.android
Anh Tonite,"Very convenient for sharing files, and accessible across different gadgets.",5,com.dropbox.android
Carlos CC,"Upon entering a folder, the membership/sharing information appears after 1-2 seconds, pushing everything down. That is very anoying because is making me choose the wrong folder/file by mistake. please make that label static/reserved",5,com.dropbox.android
Ashley Slone,Really like this app. It makes me feel a lot more at ease knowing I have an extra secure storage app.....,5,com.dropbox.android
Darrick Camp,it's really the best I've been using Dropbox for over 8yrs I think I mean faithfully using seriously if you don't have Dropbox getiT...asap!!!,5,com.dropbox.android
Chris Mhlongo,It works very well but I have a problem access my already stored files and I don't have options to delete old files that I don't need anymore.I am locked out of my Dropbox files.can you please remove for me the message that prompts me to upgrade Regards Chris,5,com.dropbox.android
K M,"Been using this for like 8 phones ago from this one and still have every photo I've taken along the way with no incidents, surprise disappearances or hacks exposing my porn collection, how embarrassing would that be!?!? 😳",5,com.dropbox.android
john Mcbride,Dropbox has been around for years and well trusted I have been using Dropbox for many years and I can't fault it,5,com.dropbox.android
Ralph Jones,does the job on cell and computer. have used it for over 4 years without problems.,5,com.dropbox.android
Andrei Moscopol,I use it all the time. Easy to use and update. I keep here all the things I need access wherever I go.,5,com.dropbox.android
Larry Griffitts,Love the Dropbox app it gives me extra storage and it don't eat up all my memory on my dadgum phone,5,com.dropbox.android
Santosh Das,Nice application and cloud service. I use it constantly and I was able to recover my files several stressful times. Thanks to the Dropbox team for such a nice service.,5,com.dropbox.android
Shirley Akosua Abrafi,I've been using Dropbox for about a decade and it has never fail me. I love it and am able to store my valuable documents there and retrieve at anytime I want. I wish I could give 10stars,5,com.dropbox.android
Sophia Therese,Its an ok app. personally i use it for saving ibispaint files and i have to open each file one by one to get them to load in the app so a multi-open function would be very cool,5,com.dropbox.android
Umer Majeed,Its very good app. Easy to use. And save your personal data permanentally.,5,com.dropbox.android
Naturaul Beatz,I love it. It's very on the go when I need my files and easy to use. Great Job and much success to you.,5,com.dropbox.android
Liam Caulpetzer,"my grandmother passed in 2016 and I found several pictures on Dropbox from my first phone, im so glad I will always love this app for that",5,com.dropbox.android
Tilak K,"Dropbox is an excellent tool for people who work on multiple devices, or on files that are updated by the MIS team backend. Also since it is cloud based, files are accessible from any device. I have been using this for the last 9 years and am very satisfied. In these last 9 years though my systems collapsed, i never lost my data since it was on Dropbox.",5,com.dropbox.android
Arilanto Raoelison,"Definitely the best cloud storage out there. I used it as my first one ever and was impressed. After sometime wandering around, here I am coming back. Although the storage is only 2GB, which is insufficient for our day and age; the performance is highly compensating for it. The upgrades are convenient in case you need more space. Truth is, I was taken aback by its ability to read epub files when I would normally have to download extra applications for it. Thanks for your work.",5,com.dropbox.android
Egidijus M,"Simply the best cloud storage app in the world and I thank you sincerely for all your amazing work. It is simple, fast, convenient, good looking, functional, adaptive, and works very well. 🌟 I love to use Dropbox and the use of it helped me many times not only to backup what I wanted, but also to upload files from Dropbox into where I wanted, and that helped me many times. However, I want to have a choice for a small paid plan such as maybe 10GB to 20GB for a personal use.",5,com.dropbox.android
Jen,"I love this app, I've been using it for years and when I got close to my limit at the end of 2018, I purchased the premium package and got like a Terabyte or so of space. I can't imagine filling that amount with pictures and video (I have only a few documents that need to be stored). This app is quite inexpensive for what you get and I would (and have) recommend this app to anyone that has precious info, pics, docs or whatever that needs to be saved in an off site location.",5,com.dropbox.android
Sm h,"Is there anyway for me to refund My subscription? since i didnt remember buying it, only remember trying the current trial. Thank you.",5,com.dropbox.android
Tommilynn Travis,"It just works! I've been using Dropbox over a decade now and it has never failed me. I never have to worry about losing my documents, screenshots, snapshots, and I can access from all my devices!",5,com.dropbox.android
Brian Maggs,"DropBox is great! It can be used... 1. to make data available to others 2. to enable group editing 3. as cloud storage of important or valued information and/or photos. The data response is fast, and you can view/upload/download/edit online or on your own devices. It is easy to invite selected others to have full or partial access to the folders you choose. And more!",5,com.dropbox.android
John Goff,"Amazing software, they need to work on background uploads. Literally have to keep android app open to continue uploads. Otherwise, beyond that, its excellent awesome.",5,com.dropbox.android
Michelle Logan,New user experience has been uncomplicated. Easy enough to get a grasp of what the app offers.,5,com.dropbox.android
Nerveza Amador P.,"Im an amateur digital Artist and thanks to dropbox app I was able to upload my arts from my old device to new one with all the layers and everything intact.. it's very helpful.. tho since I don't do online payment, I'm a free user I have to settle to what is available for free users like me.. I am given 2 GB of storage.. that storage is good for now.. but as I send more arts in the future.. eventually it'll be full and I'll need to pay for the rest of the storage so I can continue sending here",5,com.dropbox.android
Rio Tobias Deacon,I don't have the app because I don't have enough memory on my phone but Dropbox has literally saved my life! Facebook deleted an album containing a lot of photos from when my daughter was born and I thought hope was lost. Logged into my Dropbox account to find that all of the images are there plus other ones I thought had long been lost. Thankyou so much 😍,5,com.dropbox.android
Marie Hall,"Brilliant app, thought I'd lost all my old pics when i changed laptop as dropbox didnt transfer over. Downloaded onto new laptop and everything back. phew. thank you.",5,com.dropbox.android
Nehemish Dussaye,The scan feature is the main reason I use the app. I can easily access the scanned files on my computer.,5,com.dropbox.android
null,"the free version is amazing, easy to use and reliable. the premium pricetag is fair given the 2TB storage. no complaints 5/5",5,com.dropbox.android
MBu Unique Wish Shop,Great app for storing all your files and photos on. And theres plenty of space available on it.,5,com.dropbox.android
joe mom,Able to save things here that I didn't necessarily want to save before but definitely didn't want to get rid of.,5,com.dropbox.android
Ben jamin,"Everyone complaining either has slow internet, or a terrible device with which they upload their files. I have used Dropbox for years and it's always been fine, it's also a very good investment for online storage as they're not shutting down any time soon. As for the people complaining about not being able to cancel the trail; if you didn't want to pay for storage then you shouldn't have applied for it. Its literally just expanded storage.",5,com.dropbox.android
Bryn Barker,"So far so good. Considering the mediocre mobile apps for Google Drive and OneDrive, this Dropbox app is a welcome departure. It's snappy, sensibly laid out, has a great PDF reader and has decent swiping navigation. The only thing I'd like to see added is being able to select the exact device folders for syncing images and files, and a photo view that is optimised to look beautiful and like a gallery.",5,com.dropbox.android
Pamela Mitchell,Dropbox is great to have all my patterns for my sewing projects saved on.,5,com.dropbox.android
Rebecca Harrington,"I have purchased MediaFire on my laptop to back up my photos and documents. I expected to have peace of mind having the app on my phone, knowing that my stuff is being backed up to the cloud, just in case anything happens to my phone. However, this app doesn't back up anything anymore, and it crashes every single time I open it. I have a Galaxy S7 phone. I believe that I read somewhere that this app is only supported in newer phones? What's the deal?!",1,com.mediafire.android
Nott Retro,One of the worst experiences have ever had - opening video files takes ages - no status available - PC version allows to download 1 file at the time (unless you go for pro) - it's unclear and user unfriendly. - there is number of free apps with functionality of your pro without reducing security level. What is so special that would make me pay extra? - take your files anywhere you say. I take it indeed. Away.,1,com.mediafire.android
Chan Fortin,"Thanks that you update, but it only used for one day (that means yesterday). And now I can't open the app again. It says ""unable to connect Mediafire"". Please fix this again. And also improve the UI in this app like. We can see easily our files that we upload. And also add cancel button in the upload button if we accidentally press that file. Please respond.",1,com.mediafire.android
Philip Kapadia,The Ui needs to be updated to match the new mediafire look. I'd also like to be able to see the upload progress when I upload a file via the mobile app. Downloading multiple files at once shouldn't be a premium feature! Download speeds are very slow - even on High speed Internet. Upgrade your infrastructure! I'm using mediafire through my Web browser on mobile as the app has the problems I've specified. It's working fine this way. Stay competitive mediafire :),1,com.mediafire.android
The Reaper,"This used to be such a great app..! But today,after a pretty long while when I installed the app again to do some backups I was so very disappointed..! Why.!? Cause when I launch the app it keeps authenticating and authenticating but never finishes the authentication process.! Note that I have a decent connection.! So what's causing this?? Please fix it or else I will have to stop using this awesome app and I really wouldn't like to do so..! Some of my files are stuck on your cloud service.!",1,com.mediafire.android
Alexander Nestle,Phooey. App doesn't work on newer versions of Android. So I decided to access it from a web browser on my PC so that I could copy my files that got backed up on older Android versions. Surprise! It only allows you to copy only one file at a time. (And it is s_l_o_w.) If you want to copy a bunch of files you have to pay them a monthly fee.,1,com.mediafire.android
Vladimir,"The app has terrible interface, isn't user friendly and you have no way to view current uploads or downloads. I even had issues canceling current uploads since their was no option to do so. The app hasn't been updated in years. What kind of company doesn't keep regular updates to the app? How are you attracting users? I'm terribly disappointed in this app, would never recommend.",1,com.mediafire.android
Alan Strachan,"Waste of time. Tried to upload 19 files, each file was roughly 3.5meg in size. After 15 hours only 1 file had transferred. The app randomly resets uploads to zero % The app ignores any instruction regarding which files you want to upload & uploads every file it finds. There's no facility to cancel unwanted uploads.",1,com.mediafire.android
Finding.Filene,"You might wonder why an acclaimed file uploading service is getting 1 star ratings. Here's why: it crashes on uploads. Worse? The app hasn't been updated in a year. Will this app work for you? Heaven only knows. You'll only find out after you create an account. I have a Samsung Galaxy S7. Mediafire hasn't replied to reviews here or bug reports, so it's clear they have other concerns. Something must be wrong at HQ. Are they only concerned with total signups and not active users? What ""beta?""",1,com.mediafire.android
WeeTHERED,DEAR DEVELOPER.. i would rating 5 stars if u fixed the issue that i have been facing 3 months I can't log in or sign up it still showing could not finish the process even thou i typed my gmail and password correctly...and my friends still wondering I haven't upload a link or file yet...SO PLS FIX IT AS SOON AS POSSIBLE TYVM!:> HOPE YOU SEEN THIS.... thank you again!,1,com.mediafire.android
Deputy-G Anime Channel,This app is poor... Don't waste your time and data downloading it. I downloaded it hoping to upload some apps and files... But it doesn't upload anything. I guess MediaFire lost it's touch. I wish I could rate it negative infinity for it's poor service,1,com.mediafire.android
Hi Tech,"It was ok till it started crashing everytime I use it,now it has gotten to a point that it's unusable, the app does not even last for ten seconds before it crash,thanks for stealing all my save files",1,com.mediafire.android
Ryle Roby Jose Poblete,"Bruh... Mediafire Gone Wrong. Even When The Internet is Not Low or Low Signal, I can't open app. If I wanna try and login the app, I cannot login! How can I make download links when the app can't load :( ? Mediafire is the best download link app and many people use this, but why this happen? Also, other mediafire links are sometimes saying its unsafe. Okay I think I might use other apps now. Until the issue of mediafire is fixed.",1,com.mediafire.android
Muntasir Minhaz,"Sales like this company doesn't care about their product. No useful features on the app. No upload progress or notification, cannot cancel any current upload. I tried uploading pdf and the app crushed. And just found out there is no security encryption by MediaFire.",1,com.mediafire.android
DivdanScribblz,"The app is complete garbage compared to the site. It will crash when you armttempt to upload anything. I get a error saying ""MediaFire keeps stopping"". Save your storage, its better to just use the site",1,com.mediafire.android
Md Umar,Downloading files from mediafire is best while uploading files is really really bad. Uploading is very slow and it failing after every few minutes. And there is no option to pause or remove once a file start uploading.,1,com.mediafire.android
Serg Timothy P. Felices,Please fix this problem every time this is happening to me every time I open MediaFire it always saying that it can't to connect to my account... What's the problem there? I have a internet but it's still the same problem I already reinstall it but it still like that even at the Google too it stuck at loading what's the problem MediaFire???? Fix that problem please I can't even upload any file that I need Please just fix that problem for me Thank you..,1,com.mediafire.android
Brihit Nath C12DR-11,"This idiot app and it's team doesn't even deserve 1 star because this is low class company, which is useless and of no work, only I have right see my all files kept in my account, no one can see, but this idiot company has blocked my files, that means it has seen the files, then only it has blocked!!, how dare , I have kept file whether it is anything, it has no right to manipulate my files in any condition as it provided the privacy, Google Drive is the best 👍💯and mediafire is worst 👎🤬🤬🤬",1,com.mediafire.android
Alice Shaughnessy,Horrible I thought I was signing up for the free version and I was charged $130 and good luck trying to talk to a human or get prompt emails back. So brutal and I am not happy one bit. I just want my money back and to leave even hear about this app ever again. I do not recommend.,1,com.mediafire.android
Buda Atum,"This is a hostage app. If you backup your photos to it, which is very easily done if you don't carefully check your settings, you'd have to pay to get them all back!",1,com.mediafire.android
Riadh Bentorki,"Uploading files trough the app doesn't work i could only upload them tru web, plus doesnt have option of thumbnail to view the document. I love media fire but it lacks many options compared to Mega app wich is way better Tnx fix all these ill give 5 stars",1,com.mediafire.android
Technical Chimpanzee,"I allowed only camera upload and it uploaded whatsapp pics too. Can't select all pics at once, this feature is missing. Grid view list view, view options are not good. Deleted all files but still shows same storage usage. I'll start using mega nz",1,com.mediafire.android
Sean May,Refused to accept my login details even though I was simultaneously logging in and out on my computer with the exact same details. Look at all the negative reviews. Look at the fact that this app hasn't been updated in over a year. Don't install it.,1,com.mediafire.android
Only4Gamers - Best Android Games,"My free space is showing full. So I deleted 3-5 GB files, but in the settings it still showing space is full. Whenever I am uploading any files it's uploading completely but not showing in files. At least warn me if space is full. Why wasting my data?",1,com.mediafire.android
Ashraa,"didn't work on s10. won't sync, can't upload or download files. rubbish, don't waste your time use Google drive or Dropbox instead, no issues with those.",1,com.mediafire.android
Fahad Shah,Deleted my account and everything i ever uploaded even though i was logged into app.. I couldn't check email on time so they deleted my important documents.,1,com.mediafire.android
A Google user,"i suddenly lost all of my files from years ago! why would such thing happen? i trusted this and used it as a way to save all important things i have from years ago, pictures, files, documents all the things i wanted to keep safe, i am so angry right now if i could i would give it 0 stars, what is this terrible service! how am i going to recover all of my files that i've lost!",1,com.mediafire.android
Leonith Oneil,"this app is so great. but, the ads is inappropriate. when you open the link in web, there are so many inappropriate ads. Also, uploading files took to long.",1,com.mediafire.android
mimo gham,"I bought a new phone so when I logged in , all my pictures and videos disapeared. I don't know what to do, I had memories and my engagement video saved in this app. What should I do...",1,com.mediafire.android
Sagar Sapkota,Very bad app. There is no desktop application. Customer service is worst. Does not sync with mobile images.,1,com.mediafire.android
Geremy Ortega,"I just uploaded all of my files in this app and after few days it turns out that I can't login to my account because it says ""could not process"", I just waste all of my files that I uploaded here. What a trash.",1,com.mediafire.android
S_hift,This app is a failure. Wont even upload zip files. The only thing it manages to do is upload everything from your camera. Very shady stuff.,1,com.mediafire.android
Tony Stark,"F u and your app. Takes forever to authenticate and when it does, it does ABSOLUTELY NOTHING instead of showing a loding screen when you press ""create account""",1,com.mediafire.android
T G,"Not reliable and not updated for over a long time. Doesn't work for my phone. Thought about purchasing Pro, but this is a stopper.",1,com.mediafire.android
Marius Tanghal,"Mediafire is great but the app isn't. No copy link, in site we have it. A lot of features is missing in the app compare in site.",1,com.mediafire.android
Abd E-Nasser Abdrabbo,App crashes when uploads are 99% complete. I don't recommend this app if you are trying to backup large files 1gb or more,1,com.mediafire.android
Skully,"This is by far the most disappointing and worst app I've ever used. Each time I try to upload a file, the app closes. The app hasn't even been updated in years. What kind of app developers are you? Would never recommend this to anyone.",1,com.mediafire.android
Major Dominates,Too many bugs. Worked well last year. But this year I was not able to upload a asingle file throught the app.,1,com.mediafire.android
Kyle Bunny Buns,i only downloaded this app to upload some files and stuff. But every time i try to upload a file it just crashes for some reason.,1,com.mediafire.android
John W Bond,unreliable uploading with unreliable photo backup. at least 25% all uploads f a i l for no reason. service will not allow you to download more than 300 megabytes at a time. save yourself the hassle pick another service,1,com.mediafire.android
Danger Khiladi,"There is big problem I faced today😭😭😭 Whenever I want to select my project it suddenly stopped. I restart but nothing solved please fix this problem. I record this problem. I want to send you that how this app suddenly stopped, whenever I click on upload and select my project. 😭😭😭😭 fix it",1,com.mediafire.android
La Dez,"It appears you are using an older browser. For a better experience when using MediaFire, we recommend you upgrade your browser. Help Questions?Submit a ticket orvisit our Help Center. Additional help links: Contact Us × ￼ ￼Overview Share Connect BackupTrusted More Upgrade 50% OFF!50% off of Pro and Business. Upgrade now!Help ￼My FilesSettingsUpgradeEarn free space!MobileLog Out Sign UpLog In",1,com.mediafire.android
Asad Shah,your app isn't working. login page is not responding. Also your website is not open. What happened with you and after how much time it's recover please reply me on urgent basis. Thanks!,1,com.mediafire.android
WEB DESIGN LEARNING,"Why mediafire not opening & not responding . Do you closed this option guys. But why I'll lost my important data ,if you do like this ...plz solve this problem I can't access MediaFire from app or from Google chrome...😥😥😥😥😥😥",1,com.mediafire.android
Odessa Sjodin,"6 times now ive tried to upload the same file and it ""finished uploading"" only to not actually be there! I love the desktop version but this app sucks!",1,com.mediafire.android
huner teyfur,One star because.. 😔 The Failed program .. All files that were stored in the program were deleted without my approval and knowledge .. I do not advise anyone to save anything in the mediafire cloud.,1,com.mediafire.android
Naim Akhtar,"Very bad app, I uploaded too many files and folder and later when I tried to download any folders it doesn't allow me to download it! It's very baaaaad 😠",1,com.mediafire.android
حمزہ محمد صابر,"Not uploading, not even showing something happening in background status about uploading file. Not working as what at least it should work.",1,com.mediafire.android
A Google user,"i can not login my account. app showing that email id or password is incorrect but all the information are true. please help me, i have saved so many important data in that account.",1,com.mediafire.android
Michael Woodruff,App keeps closing please update. I use to be able to use was good but now crashes I have had media fire and used it for over 10 years guess ill just use pc,1,com.mediafire.android
Avineesh Thapa,Not working at all..Not uploading anything and there is no option to see how much file is uploaded..what is the use of having such app when it does not do anything????. UNINSTALLING,1,com.mediafire.android
Marvin James Katongole,Very fake app..Every time I open the app they say invalid login attempt. The last time I uploaded a file I can view it anywhere now. Please update this and i dont recommend download.,1,com.mediafire.android
G MONSTER P,I can't uploading the files in the application massage saying : (there was a problem uploading the resource) i triad too many phons and same problem please fix this problem in the fast time 🙏.,1,com.mediafire.android
sovashadow,I am no longer able to stream videos to my various google devices. Please fix this as this was the best feature of mediafire.,1,com.mediafire.android
Gunnar Dearth,Maybe use this app for short term storage. All my uploads were deleted within a year when I was between phones due to inactivity.,1,com.mediafire.android
Ankit Creations,❌❌❌👎🏼😥😥😥😥😥This good but its not work properly it can't upload any file or other. I like this app but it can not work so i dislike this application please solve this problem and improve this app and a new update I think you solve this. THANKYOU and reply,1,com.mediafire.android
Google Commenter Official,It's Not Working On Samsung Galaxy a10. When i Try to Uploadoad A 400 MB File It's Not Uploading Just Loading And Saying “Starting Upload”. And When I Upload A Image It's Perfectly Uploaded. Why Mediafire You Don't Upload 400 MB Files ? ☹️,1,com.mediafire.android
JakeTheMCG,"There's An Extremely Annoying Bugs In This App, When I Logged Out, I Can't Access My Account, So I Make A New One And The File Lost, This Is The Worst Cloud Save In The World",1,com.mediafire.android
kristen aquino,"Can't access any of my files. App says ""could not authenticate account"" and the website says ""this site can't be reached"" and its been like this since last week",1,com.mediafire.android
JH Daniels,"""MediaFire has stopped"" and that's all I have gotten since about January 2018. I have returned from time to time and reinstalled and it's still not working for Nexus 6P Oreo.",1,com.mediafire.android
Hi Hi,I rate this app for 1 star is that bc when I open a link from YouTube you know you will get at the chomro so when I get into the link that freak mediafire was not working anymore.. I mean my wifi is not that bad bat what the hack,1,com.mediafire.android
Emmanuel Labado,"Just opened the app when I sign up, is says ""could not process request"". I tried to sign in and its still same. I tried to log in in facebook then its still same. I reinstalled and installed it and its still the same!",1,com.mediafire.android
Texpelt 88,Just now having an issue that it will not Open or Run on my phone. Samsung Galaxy S7. Update. Uninstalled. Reinstalled. Still not working. Could use some help if anything.,1,com.mediafire.android
Rishikesh Gautam,My files were deleted recently. I logged in and all my work and files were gone. Great loss for me.,1,com.mediafire.android
Phoolmati Gautam,everytime when I fill up email and password it says (incorrect password or email) but I checked 10 times my email and password all thing is correct. I THINK MEDIAFIRE LOSTED IT'S TOUCH,1,com.mediafire.android
P S,"All my many years data vanished automatically, login after couple of month. Only folder structure left.",1,com.mediafire.android
9XT Coder,This app is rubbish because everytime i try to upload a file the app freezes . How i wish it were possible to give an app a negative rating i am really pissed off with this app id recommend dropbox rather than this app,1,com.mediafire.android
Felix Richter,"(127) The Signature you specified is Invalid - what please?! Works fine on PC/Browser, but the App, not so much",1,com.mediafire.android
chimmy park,"This app is useless!I can't download Alight Motion on my Android(VIVO)!and says ""There was a problem while parsing the package"" I already turned on INSTALL UNKNOWN APPS.Please fix this problem I really needed it!😠",1,com.mediafire.android
Freddy Vanlalsiama,I can't upload any file using this app. But if i tried through the website it works. I don't understand this. You guys need to fix this.,1,com.mediafire.android
Asriel Dreemurr,Worthless piece of trash app! When i click upload and upload any files it crashes and it doesnt save!!! Dont download this i reccomend MEGA.CO INSTEAD! OF THIS GARBAGE APP!,1,com.mediafire.android
CONTENT DELETED is no longer used Go to new,Mediafire somethings wrong when you create an account i type my correct email and password but it wont let me it keeps saying i got the incorrect email and password but i type it correctly pls fix this i had to delete the app,1,com.mediafire.android
Raghavendra Nayak,"My account got hacked, attacker was able to change my account email without needing any confirmation from me. Complained more 52 Hours ago, still no responses or action from Mediafire. Never use a company with such a lousy security.",1,com.mediafire.android
jahanghir,App constantly crashing when you open it. Literally is not useable anymore.,1,com.mediafire.android
CrazyAI,The app keeps on crashing everytime I upload a new file please answer I don't wanna keep on using chrome to upload files,1,com.mediafire.android
Syamkrishnan,Most of the time Im facing uploading error. That even a single file can't upload by this app.,1,com.mediafire.android
Jannobin Que,I hope you can fix the bug when im using this apps its still loading didnt not work.. Dont download this app ..,1,com.mediafire.android
Anil Maharjan,There is always one or another problem in this server since few months. Not reliable.,1,com.mediafire.android
Nik Yabo,Unusable. Updates on every change are so slow. I'm uninstalling the app after this comment,1,com.mediafire.android
Kyle Fernandez,"I like this app cuz i can upload stuffs but only thing is i cant load the app anymore, its stuck at loading and if i open a mediafire link its the same thing i cant load it i am android btw and pls fix this if this a bug",1,com.mediafire.android
Essential_ Gamer,Try to upload something this app crashes and I can't upload first time I uninstalled app and then reinstall the app but not upload anything now also fix this problem. 😠😠,1,com.mediafire.android
ResearcH GameX,"I cannot upload any files it says "" an error occured while uploading the resource "" and I cannot upload mu files pls fix this and this is a dumb thing 🤧🤨😤😵🤬",1,com.mediafire.android
Eugene Kyle Red,"its nice and i just have 1 problem im using oppo a5s device and when i tried this app i cant even see the ""copy to clipboard"" its so weird i hope this will fix!",1,com.mediafire.android
Jake,I can't access a single download. If they had something that actually show you how to use it that might help.,1,com.mediafire.android
Zuyyin Tasnim,"I really don't understand why every time I want to take a picture to be used as a link, it has the missing file :(. Please tell 🙏🏻🙏🏻🙏🏻🙏🏻.",1,com.mediafire.android
Alexandaniel,"This app usually to be good, but now I can send files even If I press share to media fire. Sorry, I will uninstall this app. This app is worthless now.",1,com.mediafire.android
Shee Nee,gawd too slow to upload files. I have fast wifi connection :) pls improve it... mega can upload files instantly using their app :) what a shame haha,1,com.mediafire.android
Kim Kizzer Macalam,The design and layout looks so bad and old! It's performance is also very bad!!,1,com.mediafire.android
SSB2 Discovery,"Worst app ever. It says uploading 1 of 1 items but I waited for like fu#king hours, and it's still not there. -_-",1,com.mediafire.android
I think,"They said secure, but in actuality, they scan through your files and delete whatever ""inappropriate"".",1,com.mediafire.android
elvin bautista,Why is all mine zip codes and the others are just files because when i try to install an addon it says zip code but the other people have files and they're the same addon im trying to install,1,com.mediafire.android
Jitendra Singh,Pathetic app. Too slow and unresponsive. Why u guys try to build this app. I m sure the developers of this app are using other cloud storage,1,com.mediafire.android
Druid Gaming ff,The app is disgusting it make my mind to crack my phone it always says that the specific folder name is invalid I tried 10 to 15 unique name but it still says the specific folder name is invalid,1,com.mediafire.android
Awande Sithole,"I'm very disappointed, you cant upload any files & everytime you try to upload files , a crash message apears & there's nothing you can do😠😡😠",1,com.mediafire.android
Muhammad Ubaidillah,"I cant even upload a 3Mb Zip! It says uploading but no notification, and nothing happens after 10 minutes!",1,com.mediafire.android
Chamberly Vandora,Multiple uploads aren't working. They just sit in upload and do nothing.,1,com.mediafire.android
Rahul Tech 360,Upload speed is a very bad...... Customisation is a very not good...... Cloud storage what is law sarver problem..... Application is a very bad application.....😡😡😠😠😠😠🤬🤬🤬,1,com.mediafire.android
Ros Tantoy,This app is has so much bug and even I can't upload any file and it's say failed upload,1,com.mediafire.android
R Trigger Gaming,This link or app just sucks me off when i download file it slows downloading speed 😤😤😤Spped up your servers,1,com.mediafire.android
I/-N /-\,"FOR SHARING ONLY. IT'S NOT TOTALLY OF ANYTHING YOU WOULD EXPECT. Google drive, Yandex, and box are better :(",1,com.mediafire.android
Crystal B,"Had paid version 1 year . VERY slow to upload/download. Trying to view a video from the app? Forget that. Buffering forever. Next: BEWARE the desktop version has an easy to find ""Trash"" but the mobile doesn't. At all. If one doesn't know, potentially things could sit in the trash waiting to be discovered by someone else. Although my original review was 4 stars, none of the improvements I or any reviewers suggested have been made. Thumbnails? Single use download link? Nope. Bye bye.",2,com.mediafire.android
Charles Maxwell,I have a professional account and want to have more control than this app allows The app crashes and is very slow to upload. Be nice if it uploaded to multiple folders independently instead of simply camera. I use various social media and would like to back up each to it's own folder automatically. I only use it because it's all there is. Overall it's unreliable and slow and requires a rewrite.,2,com.mediafire.android
Luminous Epoque,It could definitely be better. The fact that I forcefully need to select one file at a time makes things excruciatingly annoying. Apps for cloud services really need to improve this for user experience asap.,2,com.mediafire.android
H,"When I try to upload something, it crashes, but says it's uploading. I then uninstall the app, and once finished, my tablet stops responding. I tried turning off my screen and turning it back on, still doesn't work. I had to factory reset my Fire, deleting EVERY SAVED FILE I HAD, just because of this app. Would not reccomend using the app, just use the website. Possibly malware, as it causes my tablet to stop working.",2,com.mediafire.android
Gargi Saville,This app is overall good but the problem is that whenever I try to upload any zip or Apk file it says there was a problem while uploading a resource please fix this problem then only I will change the ratings. And even it takes a lot of time to upload files. Very bad app,2,com.mediafire.android
JM,"Been a mediafire resource user for years, since it was nearly in its infancy. Was unable to login to an account unless I downloaded app is a poor approach. Gives me all the options to purchase plans but never a log into my free basic account. Just annoyance...as I really didn't need phone access but one time.",2,com.mediafire.android
